"사망원인별(104항목)","성별","연령(5세)별","시점",사망자수 (명)
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","85 - 89세","2019",752
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","85 - 89세","2020",811
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","85 - 89세","2021",844
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","85 - 89세","2022",1051
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","90세이상","2012",281
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","90세이상","2013",329
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","90세이상","2014",306
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","90세이상","2015",331
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","90세이상","2016",331
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","90세이상","2017",355
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","90세이상","2018",357
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","90세이상","2019",352
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","90세이상","2020",352
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","90세이상","2021",410
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","90세이상","2022",469
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15세 미만","2012",282
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15세 미만","2013",233
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15세 미만","2014",184
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15세 미만","2015",191
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15세 미만","2016",175
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15세 미만","2017",199
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15세 미만","2018",148
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15세 미만","2019",156
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15세 미만","2020",154
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15세 미만","2021",148
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15세 미만","2022",150
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15 - 64세","2012",13805
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15 - 64세","2013",13789
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15 - 64세","2014",13094
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15 - 64세","2015",12367
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15 - 64세","2016",12077
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15 - 64세","2017",11551
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15 - 64세","2018",12078
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15 - 64세","2019",11597
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15 - 64세","2020",10854
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15 - 64세","2021",10500
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","15 - 64세","2022",10281
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","65세 이상","2012",7018
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","65세 이상","2013",7119
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","65세 이상","2014",6713
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","65세 이상","2015",7037
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","65세 이상","2016",7012
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","65세 이상","2017",6938
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","65세 이상","2018",7265
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","65세 이상","2019",7133
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","65세 이상","2020",7024
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","65세 이상","2021",7141
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","65세 이상","2022",7792
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","연령미상","2012",3
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","연령미상","2013",3
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","연령미상","2014",4
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","연령미상","2015",5
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","연령미상","2016",1
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","연령미상","2017",4
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","연령미상","2018",2
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","연령미상","2019",10
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","연령미상","2020",0
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","연령미상","2021",0
"질병이환 및 사망의 외인 (V01-Y89, U12)","남자","연령미상","2022",0
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","0세","2012",33
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","0세","2013",27
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","0세","2014",26
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","0세","2015",30
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","0세","2016",29
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","0세","2017",24
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","0세","2018",16
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","0세","2019",16
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","0세","2020",20
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","0세","2021",21
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","0세","2022",24
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","1 - 4세","2012",37
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","1 - 4세","2013",48
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","1 - 4세","2014",27
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","1 - 4세","2015",34
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","1 - 4세","2016",26
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","1 - 4세","2017",28
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","1 - 4세","2018",30
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","1 - 4세","2019",35
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","1 - 4세","2020",20
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","1 - 4세","2021",24
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","1 - 4세","2022",19
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","5 - 9세","2012",53
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","5 - 9세","2013",34
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","5 - 9세","2014",35
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","5 - 9세","2015",28
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","5 - 9세","2016",16
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","5 - 9세","2017",16
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","5 - 9세","2018",22
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","5 - 9세","2019",29
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","5 - 9세","2020",23
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","5 - 9세","2021",20
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","5 - 9세","2022",12
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","10 - 14세","2012",43
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","10 - 14세","2013",45
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","10 - 14세","2014",31
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","10 - 14세","2015",32
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","10 - 14세","2016",24
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","10 - 14세","2017",23
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","10 - 14세","2018",37
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","10 - 14세","2019",36
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","10 - 14세","2020",33
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","10 - 14세","2021",49
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","10 - 14세","2022",48
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","15 - 19세","2012",180
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","15 - 19세","2013",151
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","15 - 19세","2014",206
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","15 - 19세","2015",135
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","15 - 19세","2016",136
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","15 - 19세","2017",114
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","15 - 19세","2018",147
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","15 - 19세","2019",159
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","15 - 19세","2020",144
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","15 - 19세","2021",142
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","15 - 19세","2022",140
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","20 - 24세","2012",257
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","20 - 24세","2013",252
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","20 - 24세","2014",234
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","20 - 24세","2015",221
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","20 - 24세","2016",237
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","20 - 24세","2017",209
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","20 - 24세","2018",267
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","20 - 24세","2019",318
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","20 - 24세","2020",346
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","20 - 24세","2021",332
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","20 - 24세","2022",317
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","25 - 29세","2012",387
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","25 - 29세","2013",352
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","25 - 29세","2014",319
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","25 - 29세","2015",285
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","25 - 29세","2016",271
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","25 - 29세","2017",248
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","25 - 29세","2018",270
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","25 - 29세","2019",312
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","25 - 29세","2020",372
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","25 - 29세","2021",383
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","25 - 29세","2022",380
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","30 - 34세","2012",517
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","30 - 34세","2013",486
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","30 - 34세","2014",479
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","30 - 34세","2015",453
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","30 - 34세","2016",408
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","30 - 34세","2017",343
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","30 - 34세","2018",349
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","30 - 34세","2019",340
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","30 - 34세","2020",324
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","30 - 34세","2021",373
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","30 - 34세","2022",309
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","35 - 39세","2012",453
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","35 - 39세","2013",460
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","35 - 39세","2014",426
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","35 - 39세","2015",392
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","35 - 39세","2016",379
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","35 - 39세","2017",399
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","35 - 39세","2018",428
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","35 - 39세","2019",465
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","35 - 39세","2020",426
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","35 - 39세","2021",404
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","35 - 39세","2022",332
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","40 - 44세","2012",585
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","40 - 44세","2013",580
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","40 - 44세","2014",520
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","40 - 44세","2015",511
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","40 - 44세","2016",472
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","40 - 44세","2017",448
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","40 - 44세","2018",431
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","40 - 44세","2019",401
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","40 - 44세","2020",421
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","40 - 44세","2021",397
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","40 - 44세","2022",455
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","45 - 49세","2012",562
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","45 - 49세","2013",517
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","45 - 49세","2014",520
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","45 - 49세","2015",549
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","45 - 49세","2016",472
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","45 - 49세","2017",522
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","45 - 49세","2018",514
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","45 - 49세","2019",513
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","45 - 49세","2020",462
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","45 - 49세","2021",444
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","45 - 49세","2022",440
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","50 - 54세","2012",666
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","50 - 54세","2013",673
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","50 - 54세","2014",610
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","50 - 54세","2015",511
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","50 - 54세","2016",519
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","50 - 54세","2017",495
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","50 - 54세","2018",474
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","50 - 54세","2019",455
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","50 - 54세","2020",490
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","50 - 54세","2021",514
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","50 - 54세","2022",500
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","55 - 59세","2012",518
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","55 - 59세","2013",542
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","55 - 59세","2014",532
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","55 - 59세","2015",498
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","55 - 59세","2016",620
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","55 - 59세","2017",471
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","55 - 59세","2018",569
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","55 - 59세","2019",568
"질병이환 및 사망의 외인 (V01-Y89, U12)","여자","55 - 59세","2020",508
